cell_id,group
dkfgnpki-1,KC3
dkflkcje-1,KC1
dkfmlcnd-1,KC1
dkfnglgb-1,KC3
dkfngnci-1,KC3
dkfnkdaa-1,KC3
dkgbdmep-1,KC
dkgcdpib-1,KC
dkgfgcic-1,KC1
dkgfobfb-1,cDC2
dkgglpja-1,F1: Superficial
dkgljieo-1,KC3
dkgoknck-1,KC1
dkhjacff-1,KC1
dkhjoaoh-1,KC1
dkhnfjgh-1,KC1
dkiabgla-1,KC1
dkiengea-1,KC1
dkikcpni-1,KC
dkjbhjmi-1,KC1
dkjgadne-1,KC3
dkjjphnl-1,KC3
dkjkhhkh-1,Mac2
dkjmbanh-1,KC1
dkkcpneg-1,KC1
dkkefncn-1,KC3
dkkefpaf-1,KC3
dkkjkilb-1,KC
dkkkomia-1,LC
dkknfbfe-1,KC1
dklbbbod-1,KC2/3_cycling
dklcamki-1,KC3
dkleeadj-1,KC3
dkljkode-1,KC3
dkljmgkh-1,KC3
dkljngjb-1,KC5
dklobkfg-1,KC5
dklondpk-1,LC
dkmbbhme-1,KC3
dkmgdmga-1,KC5
dkmibphg-1,F1: Superficial
dkmjfnje-1,KC3
dkmleaom-1,KC1
dkmmiebg-1,KC3
dkndbibm-1,cDC2
dkneghff-1,VE3_Ven
dknfiefg-1,Pericyte1
dknndbhj-1,F1: Superficial
dknnnfia-1,Pericyte1
dkoakoik-1,F1: Superficial
dkoddfob-1,F1: Superficial
dkogjfjh-1,F1: Superficial
dkoippib-1,F1: Superficial
dkokoogj-1,Pericyte1
dkoldajl-1,Mast cell
dkolijlj-1,Mast cell
dkpfibhg-1,LE
dkpljjdn-1,LE
dkplndod-1,LE
dlaaehpn-1,LE
dlaandfd-1,LE
dlajnoon-1,F3: FRC-like
dlbbmpfc-1,F2: Universal
dlbgblco-1,LE
dlbhpicg-1,LE
dlbjfemk-1,LE
dlbkhadb-1,F2: Universal
dlbmemgk-1,F1: Superficial
dlbnoflp-1,F1: Superficial
dlccbdke-1,VE3_Ven
dlcdnbfc-1,nmSchwann
dlciccia-1,Pericyte2_VSMC
dlcocdin-1,cDC2
dlcolmle-1,LE
dlcpdhmm-1,LE
dldhilao-1,F1: Superficial
dldiipnf-1,Melanocyte
dldimdib-1,Melanocyte
dlebimme-1,KC1
dleendfo-1,KC1
dlefjmin-1,KC1-2_cycling
dleoleao-1,KC1
dleomijg-1,ILC3
dlfeppgn-1,F1: Superficial
dlfjbpki-1,VE3_Ven
dlfoging-1,Pericyte1
dlgapkel-1,F1: Superficial
dlgmnkac-1,KC1
dlgolkkd-1,F1: Superficial
dlhcighb-1,KC1-2_cycling
dlhgmdjh-1,KC1
dlhhmkmc-1,KC1
dlhhpagg-1,KC5
dlhkfnhm-1,KC3
dlhmbidc-1,KC3
dlhmjogd-1,KC3
dlhpmkke-1,KC3
dliaiepk-1,KC3
dlicnaig-1,KC3
dlihdhcb-1,KC3
dljkkgmm-1,KC3
dljohahd-1,KC5
dlkifbpm-1,KC5
dlkkhdie-1,KC5
dlleiieg-1,KC5
dllifmfe-1,KC1
dlmahfko-1,KC
dlmddmbn-1,KC3
dlnbnlal-1,KC1
dlnjabgl-1,KC1
dlnjgdmj-1,KC5
dlnkendn-1,KC5
dlnkjdll-1,KC3
dlobokan-1,KC3
dlodjfja-1,KC3
dloeabda-1,VE3_Ven_APLN+
dloegncn-1,KC1
dloekonm-1,F1: Superficial
dlogkjek-1,F1: Superficial
dloienem-1,LC
dloijdch-1,KC3
dlojfnme-1,KC3
dlpbkohn-1,KC5
dlpbpbkm-1,KC3
dlpcagjh-1,KC1
dlpcjedj-1,KC3
dlpdllpa-1,KC5
dlpfneej-1,KC5
dlpfpefh-1,KC5
dlpgaakl-1,KC3
dlpgfcli-1,KC3
dlpkalig-1,KC5
dlplimpe-1,KC3
dlpnpaid-1,KC3
dmaahopm-1,KC5
dmacedmk-1,KC1-2_cycling
dmadmpgo-1,LC
dmadpjml-1,Pericyte1
dmafkpke-1,Pericyte1
dmafmhko-1,KC1
dmaghfdb-1,KC3
dmajblnb-1,F1: Superficial
dmakihof-1,F1: Superficial
dmbaphpn-1,KC3
dmbbimfn-1,KC1
dmbemiil-1,KC1
dmcdamdl-1,KC1
dmcjdnnn-1,KC3
dmcnncje-1,KC3
dmdcjeml-1,KC3
dmdjldng-1,F1: Superficial
dmdkoekb-1,VE4_Cap
dmdmpmpl-1,F1: Superficial
dmelfijm-1,VE3_Ven
dmeobpdg-1,Pericyte1
dmepakfk-1,Pericyte1
dmfaaegf-1,Pericyte2_VSMC
dmfclolp-1,F1: Superficial
dmfcofnj-1,VE3_Ven
dmfgcnkl-1,F1: Superficial
dmfiamib-1,Melanocyte
dmflipij-1,F1: Superficial
dmghloll-1,KC1
dmhdlide-1,KC1
dmhgbahf-1,KC1
dmhimopn-1,KC1
dmhngmlk-1,F1: Superficial
dmiehfcd-1,KC3
dmigjlhg-1,Melanocyte
dmimdnne-1,KC1
dmiodlfh-1,KC3
dmioilid-1,KC1
dmjecaip-1,F1: Superficial
dmjkldjm-1,cDC1
dmjpalof-1,Melanocyte
dmkcpheb-1,VE4_Cap
dmkdhlmo-1,Pericyte1
dmkggbng-1,VE3_Ven
dmkhdgim-1,KC3
dmkibglb-1,KC3
dmkjpecm-1,KC3
dmkngdek-1,KC2/3_cycling
dmldkehb-1,KC3
dmliadol-1,KC3
dmlnnhon-1,KC1
dmlnodlm-1,KC3
dmlocjgg-1,Melanocyte
dmlpdbng-1,VE3_Ven
dmmcjbea-1,KC1
dmmhgojo-1,F1: Superficial
dmmjbnnp-1,cDC2: EREG+CCR7+
dmmjglmb-1,F1: Superficial
dmmmfklf-1,Melanocyte
dmmnpllm-1,F1: Superficial
dmnchgcg-1,F1: Superficial
dmneebag-1,F1: Superficial
dmneohoi-1,KC1
dmnfnkdd-1,F1: Superficial
dmngeacf-1,Pericyte1
dmnlpmgn-1,F1: Superficial
dmnmdibc-1,Pericyte1
dmonphbl-1,VE4_Cap
dmophkon-1,KC1
dmpjphhf-1,KC5
dmppddgo-1,KC1
dnaafahk-1,KC1
dnabmpjm-1,KC3
dnaifcde-1,KC1
dnamcpdl-1,LC
dnanocjf-1,LC
dnbegkmd-1,KC3
dnbhefob-1,KC5
dnbigpoi-1,KC5
dnbkadge-1,KC5
dnblinbm-1,KC3
dnbpojkd-1,KC3
dnceafhb-1,KC3
dncjfngf-1,KC3
dncnhbem-1,KC3
dndcjjki-1,KC5
dndilaoe-1,KC3
dndjcmjn-1,KC5
dndnbmpp-1,KC5
dndohine-1,KC3
dnedambl-1,KC3
dnepacom-1,KC3
dnfhkdkh-1,KC3
dnfkpmjn-1,KC1
dnflefkj-1,KC3
dnfljfhb-1,KC5
dnfloehi-1,KC3
dngobapl-1,KC3
dnhbejof-1,KC3
dnhbhgan-1,KC1
dnhendkj-1,LC
dnhhjpfc-1,KC3
dnhjhagn-1,KC3
dnhkdfnb-1,KC3
dnhnlhbp-1,KC3
dnhokcfh-1,KC3
dnibjbnl-1,KC1
dnidompj-1,KC3
dniepkdp-1,KC3
dnikjmge-1,KC1
dnjeooad-1,KC1
dnjgigid-1,KC5
dnjjmboj-1,KC5
dnjnhofo-1,KC5
dnkcjkge-1,KC5
dnkeeobh-1,KC5
dnkfkhhj-1,KC5
dnkiimcm-1,KC3
dnknfhlc-1,KC5
dnldkbhi-1,KC3
dnlgchje-1,KC1
dnlgcicl-1,LC
dnlgpaid-1,F1: Superficial
dnlikpea-1,KC5
dnmaaaie-1,KC5
dnmcegmk-1,KC3
dnmdeini-1,KC3
dnmhngam-1,KC3
dnmlchcb-1,KC3
dnmmebjf-1,KC1
dnnandkj-1,KC3
dnnckiif-1,KC5
dnnpikdc-1,KC3
dnnpnmlf-1,KC3
dnodocan-1,KC5
dnoeinec-1,KC5
dnofckkp-1,KC5
dnpdlffn-1,KC5
dnpolefl-1,KC3
dnppohml-1,KC1-2_cycling
doaaeheh-1,Melanocyte
doamlfad-1,Melanocyte
doapcikh-1,cDC2
dobamnhp-1,F1: Superficial
dobaobfg-1,KC1
dobgaiip-1,KC5
dobhboni-1,VE3_Ven
dobhjljh-1,KC3
dobikhbk-1,KC1
dobjncng-1,Pericyte1
dobkihla-1,Pericyte1
dobncbod-1,KC5
dobniepk-1,KC3
docchnhl-1,KC3
doccmejo-1,KC5
docojihk-1,VE3_Ven
dodepdeg-1,KC3
dodfliak-1,LC
dodjmacf-1,KC3
doeapbpl-1,KC3
doebmceg-1,KC3
doeijpbo-1,KC3
doejipdj-1,KC3
doelicpj-1,KC1
doelpkci-1,KC1
doenjagj-1,KC3
dofaajcf-1,KC1
dofdemhi-1,KC1
doffookf-1,F1: Superficial
dofhapog-1,KC1
dofkblic-1,KC1
dofmmojo-1,KC1
dofneobg-1,F1: Superficial
dofooiac-1,Mac2
dogijmll-1,Mast cell
dohaacef-1,nmSchwann
dohbfkhg-1,F1: Superficial
doheeohf-1,KC1
dohheihc-1,Melanocyte
dohilojl-1,F1: Superficial
dohkheig-1,F1: Superficial
dohobegj-1,F1: Superficial
doidimoa-1,KC3
doifmmid-1,KC3
doigpapd-1,T
doigpmen-1,KC1
doiifmim-1,Melanocyte
doiijfea-1,F1: Superficial
doijdanc-1,VE3_Ven
doinjkpd-1,Pericyte1
dojjijhl-1,nmSchwann
dojmiiok-1,VE3_Ven
dojpaigc-1,Mast cell
dokddcai-1,F1: Superficial
dokjljig-1,F1: Superficial
doknfcfl-1,Pericyte1
dolefipi-1,KC1
domabcjo-1,KC1
domednob-1,KC3
domgkbci-1,KC3
domoahpi-1,KC3
domodnef-1,Melanocyte
dompdgll-1,KC1
donbgofd-1,KC1
donbmnhe-1,KC3
doncfdpc-1,KC1
donebncg-1,KC1
donhfoih-1,KC1
doniohgk-1,Melanocyte
donmcgle-1,KC
dooedbpj-1,KC3
doohiebo-1,KC1
doombaeg-1,KC1
dooneadb-1,KC3
doonfnfm-1,KC1
doonnbed-1,KC1
dopabhod-1,F1: Superficial
dopbmjpa-1,KC3
dophjfch-1,KC1
dopiokma-1,KC3
dopkpkpo-1,VE3_Ven
dopnlmpk-1,F1: Superficial
dpacbnjn-1,F1: Superficial
dpacmapd-1,cDC
dpaeablb-1,Pericyte1
dpafcejp-1,F1: Superficial
dpaiiaei-1,F1: Superficial
dpajfgob-1,VE3_Ven
dpakdpkp-1,KC3
dpaodghj-1,KC3
dpbafphi-1,KC5
dpbbcgdd-1,KC5
dpbcpkmj-1,KC5
dpbgfadl-1,F1: Superficial
dpbkacmg-1,KC1
dpcddokl-1,F1: Superficial
dpcfkill-1,KC1
dpcfoohb-1,F1: Superficial
dpcgafgj-1,VE3_Ven
dpciigno-1,F1: Superficial
dpecfjep-1,Pericyte1
dpeklepe-1,VE3_Ven
dpfaodni-1,F1: Superficial
dpgdbnmn-1,KC1
dpgflcjn-1,KC1
dpgjnmlg-1,KC1
dpgmfiho-1,KC1
dphaekfm-1,F1: Superficial
dphdfmin-1,KC1
dphdnahd-1,cDC
dphebbab-1,Pericyte1
dphhoaea-1,VE3_Ven
dpiipmhk-1,VE4_Cap
dpimnano-1,Pericyte1
dpinedkp-1,VE1_Art
dpjbnpbl-1,F1: Superficial
dpjhhpoj-1,cDC
dpjihpob-1,cDC2
dpjjgbkg-1,Mac2
dpjlobpd-1,F1: Superficial
dpjlpkcb-1,KC3
dpkcabdf-1,Melanocyte
dpkgddgm-1,KC1
dpkihdih-1,F1: Superficial
dpkjcpgm-1,KC3
dpklkokd-1,KC3
dpkmdggm-1,Mast cell
dpladcgh-1,KC3
dpladdfd-1,F1: Superficial
dplcoikb-1,KC1
dplinoai-1,KC3
dpljihjd-1,KC1
dpllpemi-1,KC5
dpmfdblp-1,KC5
dpmfnecj-1,KC3
dpmjhklo-1,KC1
dpmopkap-1,KC3
dpmopkil-1,KC3
dpmplogl-1,KC3
dpndngme-1,KC3
dpnhadmp-1,KC3
dpnnhcla-1,Pericyte1
dpoagipd-1,VE3_Ven
dpobknoo-1,F1: Superficial
dppcmdnb-1,F1: Superficial
dppfinlo-1,VE3_Ven
dppfpooi-1,KC
eaabcipk-1,Pericyte1
eaaeggmk-1,VE3_Ven
eaaehcdg-1,Pericyte1
eaaeminn-1,VE3_Ven
eaafhadn-1,F1: Superficial
eaakikad-1,KC5
eaammogd-1,VE3_Ven
eabagkba-1,F1: Superficial
eabddneo-1,Pericyte1
eabdppjn-1,KC5
eabhbocd-1,F1: Superficial
eabhdofo-1,KC5
eabhfnme-1,KC5
eabmbggp-1,KC5
eabmndno-1,KC3
eabnachm-1,KC5
eacadkpb-1,KC5
eaceedmj-1,KC5
eacoiiho-1,Pericyte1
eacolgli-1,Pericyte2_VSMC
eacpdmii-1,F2: Universal
eadbjcjd-1,F2: Universal
eademjej-1,Mac2
eadgnkgg-1,F2: Universal
eadhbopo-1,Pericyte1
eadlejoc-1,Pericyte2_VSMC
eaeahkib-1,VE1_Art
eaefiljk-1,Treg
eaeidacf-1,F3: FRC-like
eaeimgem-1,F1: Superficial
eaeoabeh-1,Mast cell
eafnamao-1,Pericyte1
eagjnodd-1,nmSchwann
eagnbmfc-1,Smooth muscle
eagnidmn-1,F2: Universal
eagpecfb-1,nmSchwann
eahekbfn-1,F2: Universal
eahkmgco-1,Smooth muscle
eahopmph-1,F2: Universal
eahpdnga-1,Smooth muscle
eajeodfa-1,F2: Universal
eajjchhc-1,KC5
eajjpfmi-1,KC5
eajliiah-1,LE
eajmdkfk-1,Pericyte2_VSMC
eajopaga-1,Smooth muscle
eajpfpig-1,F2: Universal
eakpcgdo-1,VE3_Ven
ealehggc-1,VE3_Ven
ealnllkh-1,VE3_Ven
eamacjgg-1,T
eamdhenl-1,KC5
eammjjmd-1,Smooth muscle
eanaklnk-1,Smooth muscle
eanifblh-1,Smooth muscle
eanijbeh-1,Smooth muscle
eaoakgii-1,F5: RAMP1+
eaoedhed-1,Smooth muscle
eaoejolj-1,Smooth muscle
eaofoiho-1,Smooth muscle
eaopnpba-1,Smooth muscle
eapjfhdd-1,Smooth muscle
ebafegil-1,Smooth muscle
ebagkmlc-1,Smooth muscle
ebagoahh-1,Smooth muscle
ebahaced-1,F2: Universal
ebaigbpk-1,F2: Universal
ebapgppk-1,F2/3: Perivascular
ebbeogkf-1,F2: Universal
ebbggndj-1,F2: Universal
ebbhopog-1,F2: Universal
ebbnnjlc-1,F2: Universal
ebcbbbcf-1,LE
ebcfklhk-1,Smooth muscle
ebcgmkjj-1,Smooth muscle
ebcijbie-1,Smooth muscle
ebclbbcl-1,Smooth muscle
ebcmadfg-1,F2: Universal
ebdcamhd-1,Smooth muscle
ebdenhjd-1,Smooth muscle
ebeaehmi-1,Smooth muscle
ebedecef-1,F2: Universal
ebegmfah-1,F2: Universal
ebeknmil-1,F2: Universal
ebeolpel-1,F2: Universal
ebfamfko-1,Mast cell
ebfjigho-1,F2: Universal
ebfnbogo-1,Mac2
ebfoilda-1,F2: Universal
ebfpmkcl-1,F2: Universal
ebfppjal-1,F2: Universal
ebgcaibf-1,Smooth muscle
ebgdmbpf-1,Smooth muscle
ebgnaghl-1,Pericyte1
ebgnlgdb-1,Smooth muscle
ebhcejjf-1,Smooth muscle
ebhdhihd-1,F2: Universal
ebhlenfa-1,F2: Universal
ebhmipdm-1,F2: Universal
ebhnmmja-1,F2: Universal
ebhpeipc-1,LE
ebibmcko-1,Pericyte1
ebibojfg-1,LE
ebiccfof-1,F2: Universal
ebidamng-1,Smooth muscle
ebiddncm-1,F2: Universal
ebieabec-1,F2: Universal
ebihbdad-1,F2: Universal
ebiimgin-1,F2: Universal
ebiknlek-1,F2: Universal
ebillakn-1,F1: Superficial
ebilmiec-1,F2: Universal
ebipgkim-1,Smooth muscle
ebjabjga-1,F2: Universal
ebjfhphf-1,F2: Universal
ebkbikpo-1,F2: Universal
ebkbngkd-1,Pericyte2_VSMC
ebkehcam-1,F3: FRC-like
ebkhckkn-1,Pericyte1
ebkhlmle-1,VE3_Ven
ebklmhpm-1,Pericyte1
eblcfecn-1,Pericyte1
ebldgkik-1,F2: Universal
eblgnjdc-1,Pericyte1
eblklcfk-1,F2: Universal
ebmflnid-1,nmSchwann
ebmhadpb-1,Smooth muscle
ebmhafai-1,Smooth muscle
ebmhgfbk-1,Smooth muscle
ebminkhc-1,Smooth muscle
ebmmcamf-1,F2: Universal
ebmncgdl-1,Smooth muscle
ebmopahe-1,Smooth muscle
ebnijfof-1,Smooth muscle
ebnocdbf-1,F2: Universal
ebogalee-1,F2: Universal
eboonoga-1,Pericyte1
eboonogf-1,F2: Universal
ebpaojbh-1,Mac2
ebpbdmio-1,T
ebpjnnmc-1,Pericyte1
ebplpgep-1,Mac2
ebpnnjeb-1,F2: Universal
ebpoflia-1,F2: Universal
ecaedokj-1,F2: Universal
ecaekihe-1,F2/3: Perivascular
ecagaedj-1,Smooth muscle
ecahpkdj-1,F3: FRC-like
ecanfbmd-1,VE3_Ven
ecapollp-1,T
ecappmmh-1,Mast cell
ecbaeeoh-1,KC3
ecbgagnb-1,F2: Universal
ecblgodk-1,Pericyte1
ecbmneac-1,VE3_Ven
ecchdoof-1,VE3_Ven
ecchoadp-1,Mac2
ecciceff-1,cDC2
eccieced-1,Pericyte1
eccmahhi-1,VE3_Ven
eccofpge-1,VE3_Ven
eccpdojn-1,VE3_Ven
ecddbhlb-1,KC
ecdfkhlj-1,KC
ecdfoehn-1,KC5
ecdklnkg-1,F2: Universal
ecehfmhp-1,Pericyte1
ecejofed-1,Pericyte1
ecenaian-1,Pericyte1
ecenloll-1,VE3_Ven
ecepkiag-1,F2: Universal
ecfgpfil-1,Mac2
ecfgpfki-1,F2: Universal
ecfhhdjb-1,F2: Universal
ecgaciln-1,F2: Universal
ecgbdmnk-1,F2: Universal
ecgcfook-1,VE3_Ven
ecgiblgi-1,Pericyte1
ecgjbnan-1,VE3_Ven
echamchf-1,Mast cell
eciabema-1,F2: Universal
ecicamei-1,T
ecifbpdd-1,F2: Universal
ecifelgc-1,Mac2
ecighban-1,F2: Universal
ecihchbg-1,F2: Universal
ecihmpcj-1,Mast cell
ecikpbip-1,Mac2
eciogppn-1,F2: Universal
ecjacjen-1,F2: Universal
ecjdjdmj-1,Mac2
ecjgbfil-1,F2: Universal
ecjmiklf-1,Pericyte1
ecjoekkj-1,F3: FRC-like
eckademf-1,Mast cell
ecklakon-1,VE3_Ven
ecknkcaj-1,Pericyte1
eckohgbh-1,Pericyte1
eclbglan-1,VE3_Ven
ecllhdgd-1,VE3_Ven
ecmdahnm-1,VE4_Cap
ecmkcomg-1,Pericyte2_VSMC
ecnapcnl-1,Mast cell
ecneogak-1,F2: Universal
ecoabiff-1,VE3_Ven
ecobgkdm-1,Pericyte2_VSMC
ecocbppj-1,Pericyte2_VSMC
ecoegmmi-1,VE1_Art
ecohbdnm-1,F2: Universal
ecomeefp-1,Mast cell
ecooghio-1,F2: Universal
ecplkide-1,F2: Universal
ecpnogjh-1,LE
edacmopp-1,LE
edadihkb-1,F1: Superficial
edaejdad-1,LE
edalkija-1,LE
edalnmeg-1,LE
edaoicne-1,LE
edbeamgd-1,LE
edbgphhb-1,LE
edblklof-1,Mast cell
edbpjcbi-1,Mac2
edcjncdl-1,F1: Superficial
edcoampl-1,Smooth muscle
eddhhica-1,F2: Universal
eddieipo-1,F2: Universal
eddmejla-1,F2: Universal
eddpfhom-1,Mac2
edeblhgc-1,nmSchwann
edeecanm-1,F2: Universal
edeegknf-1,T
edehdkok-1,Smooth muscle
edejnpnn-1,F1: Superficial
edffghbp-1,nmSchwann
edfinfph-1,Smooth muscle
edfkhnbl-1,Smooth muscle
edgdhiak-1,Smooth muscle
edgeabnh-1,Smooth muscle
edgfkhjk-1,F2: Universal
edglogkd-1,F1: Superficial
edgmodde-1,F2: Universal
edhbdajg-1,F2: Universal
edhcngam-1,VE1_Art
edhffkcc-1,VE3_Ven
edibcijc-1,T
edicniig-1,Pericyte2_VSMC
edigdfkb-1,F2: Universal
edilflnf-1,F2: Universal
edimchff-1,F2: Universal
edimelfn-1,F2: Universal
edipbmjj-1,F2: Universal
edjabbmg-1,F2: Universal
edjhnoao-1,Mac2
edjohipi-1,Mast cell
edkbdmek-1,Pericyte1
edmglnaj-1,Mac2
edmmimfh-1,F1: Superficial
ednapbdi-1,F3: FRC-like
edncidcj-1,cDC1
edndndkk-1,F2: Universal
ednkmkmd-1,F2: Universal
ednldhcf-1,F2: Universal
ednnpnda-1,F2: Universal
ednojfhk-1,F2: Universal
edofilod-1,F1: Superficial
edohbndk-1,F1: Superficial
edohejbm-1,Pericyte1
edojihcc-1,Pericyte1
edolcdig-1,Pericyte1
edomkfgc-1,Pericyte1
edooaabf-1,VE3_Ven
edoodojj-1,Pericyte1
edoojbea-1,Pericyte1
edpciofk-1,VE3_Ven
edplgoid-1,Mast cell
edpppela-1,VE3_Ven
eeajkmni-1,VE3_Ven
eeakamog-1,VE3_Ven
eeamglcl-1,Tc1
eeapibdk-1,F1: Superficial
eebdpnha-1,VE1_Art
eebehjcm-1,VE1_Art
eecegldp-1,VE1_Art
eedecegg-1,Pericyte2_VSMC
eedgbnbp-1,VE1_Art
eedghedi-1,F1: Superficial
eedkajik-1,F2: Universal
eedlfcoc-1,VE3_Ven
eedmpmgp-1,VE1_Art
eeecbekc-1,F1: Superficial
eeefodck-1,VE1_Art
eeemfodo-1,Pericyte2_VSMC
eefcjooe-1,F1: Superficial
eefjjgnd-1,VE1_Art
eefmgjnb-1,F2: Universal
eegjcokj-1,F3: FRC-like
eegkdojg-1,F2: Universal
eegkjjcp-1,F1: Superficial
eegokmph-1,VE3_Ven
eehcijbp-1,Pericyte1
eehflnmo-1,Tc1
eehkoemb-1,Pericyte2_VSMC
eehpmhmk-1,VE1_Art
eeibdfbm-1,Th
eeicomko-1,VE4_Cap
eejclddn-1,T
eejjfcdm-1,Pericyte1
eejmpnho-1,F1: Superficial
eekcbgif-1,Pericyte1
eekfhoki-1,Pericyte1
eekjaehl-1,VE3_Ven
eeklfkod-1,VE3_Ven
eelgmnbi-1,F2: Universal
eelmopjl-1,VE3_Ven
eelpcadd-1,Pericyte1
eenbdlan-1,VE3_Ven
eenddnkj-1,Pericyte1
eenmcabb-1,F2: Universal
eenogiha-1,F2: Universal
eenojokc-1,Pericyte2_VSMC
eeoahapc-1,VE1_Art
eeoebdpc-1,cDC
eeoeinbd-1,VE1_Art
eeopgpfm-1,VE3_Ven
eeopkile-1,Pericyte1
eeoppkeh-1,F1: Superficial
eepeclhc-1,T
eepfalec-1,Pericyte1
eephhkio-1,F2: Universal
eepjcapl-1,VE1_Art
eepohjjg-1,Pericyte1
eeppkgnh-1,Mac2
efaclado-1,KC3
efaiocii-1,KC3
efammjmo-1,KC3
efbacjeo-1,KC3
efbagjkp-1,KC3
efbahapk-1,KC3
efbbhneg-1,KC3
efbcjdmn-1,KC1
efbindoh-1,KC1
efblboam-1,KC
efbmhemn-1,KC1
efcbjnjl-1,KC3
efcefmgl-1,F1: Superficial
efcfcjda-1,Pericyte1
efchmgja-1,VE3_Ven
efcinkff-1,VE3_Ven
efcjjeed-1,F1: Superficial
efcobbmj-1,cDC1
efcobpln-1,LE
efdabmgn-1,nmSchwann
efddaimg-1,F1: Superficial
efddlomg-1,KC3
efdjdpal-1,KC5
efdmdccj-1,KC1
efdolgam-1,KC3
efeaokem-1,KC1
efepkgad-1,KC3
effcbplo-1,KC1
effjjklc-1,KC1
effkdgil-1,Mac2
effkiahp-1,cDC2: MMP12hi
effpdkma-1,F1: Superficial
efgadnfn-1,Pericyte1
efgdjpli-1,KC1
efghjfgj-1,Melanocyte
efgolpnb-1,Melanocyte
efhanalh-1,Melanocyte
efhnffef-1,KC1
efhngbok-1,KC1
eficajcb-1,Mast cell
efiflkmj-1,F1: Superficial
efigenai-1,Mac2
efigimcf-1,KC1
efigpfhl-1,Melanocyte
efindlak-1,KC1
efionoal-1,Melanocyte
efipaplj-1,KC1
efjbbpep-1,KC3
efjfkllb-1,F1: Superficial
efjpocco-1,VE3_Ven
efkcbgng-1,VE1_Art
efkceibd-1,F1: Superficial
efkhbgeg-1,F1: Superficial
efkibmif-1,F3: FRC-like
efklpgea-1,LE
efknaoai-1,T
efkoiban-1,F1: Superficial
eflaecon-1,F1: Superficial
efldjgeo-1,F1: Superficial
efljficm-1,VE3_Ven
efloolbe-1,Pericyte1
efmphlfn-1,F1: Superficial
efnbjoii-1,F2: Universal
efncflkl-1,Mac2
efndakal-1,F1: Superficial
efnkbino-1,F1: Superficial
efnkjgei-1,F1: Superficial
efnlmafm-1,Pericyte2_VSMC
efogecfh-1,F2: Universal
efoijglm-1,Pericyte1
efoilfen-1,LE
efojgllm-1,T
efpcjlac-1,LE
efpgdkjm-1,Pericyte1
efpikkop-1,F1: Superficial
efpolohe-1,F1: Superficial
efppmabl-1,KC3
egaebcgc-1,LC
egaemgon-1,KC3
egaoameb-1,KC1
egaobpfj-1,KC1
egapghpm-1,KC3
egbpahoi-1,KC3
egcaifhj-1,KC3
egcnknje-1,KC1
egcpoedh-1,KC3
egdaidjf-1,KC1
egddolhd-1,KC1
egdecnna-1,KC3
egdplkko-1,KC3
egebiokb-1,KC3
egehacio-1,KC1
egehoacc-1,F1: Superficial
egenkiem-1,VE4_Cap
egfambnk-1,VE4_Cap
egfbbjhh-1,Pericyte1
egfeopna-1,Pericyte1
egfmoigb-1,KC3
egfnfnjl-1,KC1
eggejdkc-1,F1: Superficial
egghlpfk-1,F1: Superficial
eggjilef-1,F1: Superficial
eggkabbc-1,F1: Superficial
eggkfnab-1,F1: Superficial
eggocime-1,cDC2
eghaignf-1,nmSchwann
eghbonhk-1,F1: Superficial
eghpdemf-1,LE
egiimdai-1,KC1
egijklfb-1,nmSchwann
egillkcl-1,Mac2
egilpgpc-1,VE3_Ven
egipaicp-1,VE3_Ven
egjagkje-1,Mac2
egjapnbb-1,cDC2
egjjbeil-1,Pericyte1
egjofpdf-1,F1: Superficial
egkfbhkc-1,F2: Universal
egkiejlj-1,Mac2
egkjpope-1,F2: Universal
egkkapna-1,F1: Superficial
egknfpfj-1,F2: Universal
eglaciel-1,F1: Superficial
eglaimme-1,F1: Superficial
eglbgaad-1,VE4_Cap
eglhadfp-1,Mast cell
eglhknej-1,Mac2
eglinedp-1,cDC1
eglipfob-1,Mac2
egmbcfmb-1,F1: Superficial
egmbkfke-1,F1: Superficial
egmehmcp-1,F1: Superficial
egmhpioj-1,LE
egmiiohn-1,LE
egnakkmm-1,F1: Superficial
egnbhpbe-1,LE
egncffei-1,F2: Universal
egnigmha-1,F1: Superficial
egnmanah-1,F1: Superficial
egnnofoh-1,F2: Universal
egobopad-1,LE
egoiiinc-1,LE
ehacmgci-1,LE
ehadbgob-1,LE
ehaenmim-1,cDC2
ehahgkbp-1,F1: Superficial
ehaloceg-1,Mast cell
ehanijkk-1,F1: Superficial
ehankpkj-1,VE1_Art
ehbdfiia-1,Pericyte1
ehbiimog-1,F1: Superficial
ehcadcnm-1,Mac2
ehcamfem-1,cDC2: MMP12hi
ehchobgp-1,cDC
ehcolebk-1,cDC
ehddankm-1,Mac2
ehebohip-1,Pericyte2_VSMC
ehecaoik-1,VE1_Art
eheclaen-1,Pericyte1
ehehbign-1,KC3
ehelinmi-1,KC3
ehenhmgb-1,KC3
ehepoeak-1,KC3
ehfeegig-1,LC
ehfgghpa-1,KC1
ehfokfoe-1,KC1
ehggpnhd-1,LC
ehgoilce-1,KC1
ehhclnjh-1,KC1
ehhfdnjp-1,KC1
ehhgpdao-1,KC1
ehhhblbl-1,LC
ehhhmdap-1,KC1
ehhjddfj-1,KC1
ehhjkchg-1,KCinflamm_basal
ehhlidgp-1,KC1
ehhmmpdc-1,KC1-2_cycling
ehhnelhe-1,KC3
ehicbhid-1,KC1
